company|version|date|rating|count
airbnb|"3.1.0"|2014-01-25|1|1
airbnb|"3.1.0"|2014-01-25|2|1
airbnb|"3.1.0"|2014-01-26|4|1
airbnb|"3.1.0"|2014-01-26|5|1
airbnb|"3.1.0"|2014-01-27|5|1
airbnb|"3.1.0"|2014-01-29|4|1
airbnb|"3.1.0"|2014-01-29|5|1
airbnb|"3.1.0"|2014-01-30|5|1
airbnb|"3.2.0"|2014-01-30|2|1
airbnb|"3.2.0"|2014-01-30|3|1
airbnb|"3.2.0"|2014-01-30|5|1
airbnb|"3.2.0"|2014-01-31|2|1
airbnb|"3.2.0"|2014-01-31|5|1
airbnb|"3.1.0"|2014-02-01|4|1
airbnb|"3.2.0"|2014-02-01|5|3
airbnb|"3.2.0"|2014-02-02|5|1
airbnb|"3.1.0"|2014-02-04|5|1
airbnb|"3.1.0"|2014-02-05|5|1
airbnb|"3.2.0"|2014-02-05|1|1
airbnb|"3.2.0"|2014-02-05|5|1
airbnb|"3.2.0"|2014-02-06|1|1
airbnb|"3.2.0"|2014-02-06|4|1
airbnb|"3.2.0"|2014-02-08|3|1
airbnb|"3.2.0"|2014-02-08|5|2
airbnb|"3.2.0"|2014-02-09|3|1
airbnb|"3.1.0"|2014-02-10|2|1
airbnb|"3.2.0"|2014-02-10|5|1
airbnb|"3.2.0"|2014-02-11|4|1
airbnb|"3.2.0"|2014-02-11|5|2
airbnb|"3.1.0"|2014-02-12|4|1
airbnb|"3.2.0"|2014-02-12|5|1
airbnb|"3.2.1"|2014-02-12|2|1
airbnb|"3.2.1"|2014-02-12|5|1
airbnb|"3.2.0"|2014-02-13|3|1
airbnb|"3.2.1"|2014-02-13|1|1
airbnb|"3.2.1"|2014-02-13|2|2
airbnb|"3.2.1"|2014-02-13|4|1
airbnb|"3.2.1"|2014-02-14|5|1
airbnb|"3.2.0"|2014-02-15|1|1
airbnb|"3.2.1"|2014-02-15|1|1
airbnb|"3.2.1"|2014-02-15|3|1
airbnb|"3.2.0"|2014-02-16|5|1
airbnb|"3.2.1"|2014-02-16|1|2
airbnb|"3.2.1"|2014-02-16|2|1
airbnb|"3.2.1"|2014-02-17|1|2
airbnb|"3.2.1"|2014-02-17|4|2
airbnb|"3.2.1"|2014-02-17|5|1
airbnb|"3.1.0"|2014-02-18|5|1
airbnb|"3.2.1"|2014-02-18|2|1
airbnb|"3.1.0"|2014-02-19|5|1
airbnb|"3.2.1"|2014-02-19|5|1
airbnb|"3.2.1"|2014-02-20|3|1
airbnb|"3.2.1"|2014-02-22|3|1
airbnb|"3.2.1"|2014-02-22|5|1
airbnb|"3.2.1"|2014-02-23|1|1
airbnb|"3.2.1"|2014-02-23|5|1
airbnb|"3.2.1"|2014-02-24|5|1
airbnb|"3.1.0"|2014-02-25|5|1
airbnb|"3.2.1"|2014-02-25|5|1
airbnb|"3.2.1"|2014-02-27|1|2
airbnb|"3.2.1"|2014-02-27|4|1
airbnb|"3.2.1"|2014-02-28|1|1
airbnb|"3.2.1"|2014-02-28|2|1
airbnb|"3.2.1"|2014-03-01|4|1
airbnb|"3.2.1"|2014-03-02|1|1
airbnb|"3.2.1"|2014-03-03|2|1
airbnb|"3.2.1"|2014-03-05|5|1
airbnb|"3.2.1"|2014-03-06|5|1
airbnb|"3.3.0"|2014-03-07|4|1
booking|"1.0"|2010-04-14|5|3
booking|"1.0"|2010-04-15|5|1
booking|"1.1"|2010-04-24|5|1
booking|"1.1"|2010-04-26|1|1
booking|"1.1"|2010-05-08|5|1
booking|"1.1"|2010-05-19|5|1
booking|"2.0"|2010-06-14|1|1
booking|"2.1"|2010-06-16|1|1
booking|"2.1"|2010-06-21|4|1
booking|"2.1"|2010-07-01|5|1
booking|"2.1"|2010-07-05|5|1
booking|"2.2"|2010-07-11|1|1
booking|"2.2"|2010-07-12|1|1
booking|"2.2"|2010-07-14|1|1
booking|"2.2"|2010-07-14|5|1
booking|"2.2"|2010-07-19|5|1
booking|"2.2"|2010-07-27|5|1
booking|"2.2"|2010-07-29|4|1
booking|"2.2"|2010-08-04|2|1
booking|"2.3"|2010-08-17|4|1
booking|"2.3"|2010-08-18|5|1
booking|"2.3"|2010-08-21|5|1
booking|"2.3"|2010-08-26|1|1
booking|"2.3"|2010-08-26|3|1
booking|"2.3"|2010-08-28|1|1
booking|"2.3"|2010-09-02|5|1
booking|"2.4"|2010-09-05|2|1
booking|"2.4"|2010-09-11|5|1
booking|"2.4"|2010-09-14|5|1
booking|"2.4.1"|2010-09-18|1|1
booking|"2.4.1"|2010-09-19|1|1
booking|"2.4.1"|2010-09-20|3|1
booking|"2.4.1"|2010-09-21|5|2
booking|"2.4.1"|2010-09-29|5|1
booking|"2.4.1"|2010-09-30|4|1
booking|"2.4.1"|2010-10-04|5|1
booking|"2.4.1"|2010-10-06|5|1
booking|"2.4.1"|2010-10-07|5|1
booking|"2.4.1"|2010-10-08|1|1
booking|"2.4.1"|2010-10-09|5|1
booking|"2.4.1"|2010-10-10|5|1
booking|"2.5"|2010-10-16|5|3
booking|"2.5"|2010-10-18|1|1
booking|"2.5"|2010-10-19|4|1
booking|"2.5"|2010-10-19|5|1
booking|"2.5"|2010-10-20|1|1
booking|"2.5"|2010-10-20|3|1
booking|"2.5"|2010-10-21|1|1
booking|"2.5"|2010-10-21|5|1
booking|"2.5"|2010-10-23|1|1
booking|"2.5"|2010-10-27|4|1
booking|"2.5"|2010-10-28|3|1
booking|"2.5"|2010-10-31|5|1
booking|"2.5"|2010-11-04|1|1
booking|"2.5"|2010-11-05|1|1
booking|"2.5"|2010-11-09|5|1
booking|"2.5"|2010-11-10|1|1
booking|"2.5"|2010-11-11|5|1
booking|"2.5"|2010-11-13|4|1
booking|"2.5"|2010-11-13|5|1
booking|"2.5"|2010-11-14|5|2
booking|"2.5"|2010-11-18|1|1
booking|"2.5"|2010-11-19|4|1
booking|"2.5"|2010-11-19|5|1
booking|"2.5"|2010-11-21|3|1
booking|"2.5"|2010-11-22|5|1
booking|"2.5"|2010-11-23|3|1
booking|"2.5"|2010-11-27|5|1
booking|"2.5"|2010-11-29|5|1
booking|"2.5"|2010-11-30|4|1
booking|"2.6"|2010-12-02|5|1
booking|"2.6"|2010-12-03|4|1
booking|"2.6"|2010-12-03|5|2
booking|"2.6"|2010-12-04|4|1
booking|"2.6"|2010-12-04|5|2
booking|"2.6"|2010-12-05|5|2
booking|"2.6.1"|2010-12-07|4|1
booking|"2.6.1"|2010-12-09|5|1
booking|"2.6.1"|2010-12-10|5|1
booking|"2.6.1"|2010-12-11|5|2
booking|"2.6.1"|2010-12-12|5|1
booking|"2.6.1"|2010-12-13|4|1
booking|"2.6.1"|2010-12-13|5|3
booking|"2.6.1"|2010-12-14|5|1
booking|"2.6.1"|2010-12-15|5|2
booking|"2.6.1"|2010-12-16|4|1
booking|"2.6.1"|2010-12-16|5|1
booking|"2.6.1"|2010-12-17|4|1
booking|"2.6.1"|2010-12-18|5|1
booking|"2.6.1"|2010-12-19|5|2
booking|"2.6.1"|2010-12-20|5|1
booking|"2.6.1"|2010-12-21|2|1
booking|"2.6.1"|2010-12-21|5|1
booking|"2.6.1"|2010-12-22|3|2
booking|"2.6.1"|2010-12-22|4|1
booking|"2.6.1"|2010-12-22|5|1
booking|"2.6.1"|2010-12-23|3|2
booking|"2.6.1"|2010-12-28|5|2
booking|"2.6.1"|2010-12-29|4|1
booking|"2.6.1"|2010-12-29|5|2
booking|"2.6.1"|2010-12-30|5|2
booking|"2.6.1"|2010-12-31|4|2
booking|"2.6.1"|2010-12-31|5|2
booking|"2.6.1"|2011-01-01|5|2
booking|"2.6.1"|2011-01-02|4|1
booking|"2.6.1"|2011-01-02|5|1
booking|"2.6.1"|2011-01-03|5|1
booking|"2.6.1"|2011-01-04|5|4
booking|"2.6.1"|2011-01-05|5|2
booking|"2.6.1"|2011-01-06|5|3
booking|"2.6.1"|2011-01-07|4|2
booking|"2.6.1"|2011-01-07|5|2
booking|"2.6.1"|2011-01-08|5|4
booking|"2.6.1"|2011-01-09|5|2
booking|"2.6.1"|2011-01-10|4|1
booking|"2.6.1"|2011-01-10|5|3
booking|"2.6.1"|2011-01-11|4|1
booking|"2.6.1"|2011-01-11|5|2
booking|"2.6.1"|2011-01-12|5|1
booking|"2.6.1"|2011-01-13|5|4
booking|"2.6.1"|2011-01-14|4|1
booking|"2.6.1"|2011-01-15|5|2
booking|"2.6.1"|2011-01-16|1|1
booking|"2.6.1"|2011-01-16|3|1
booking|"2.6.1"|2011-01-16|4|1
booking|"2.6.1"|2011-01-17|5|3
booking|"2.6.1"|2011-01-18|1|1
booking|"2.6.1"|2011-01-18|5|1
booking|"2.6.1"|2011-01-19|5|2
booking|"2.6.1"|2011-01-20|4|2
booking|"2.6.1"|2011-01-20|5|1
booking|"2.6.1"|2011-01-21|5|1
booking|"2.6.1"|2011-01-22|5|4
booking|"2.6.1"|2011-01-23|4|1
booking|"2.6.1"|2011-01-23|5|1
booking|"3.0"|2011-01-24|4|1
booking|"2.6.1"|2011-01-25|5|3
booking|"3.0"|2011-01-25|3|1
booking|"3.0"|2011-01-26|4|1
booking|"3.0"|2011-01-26|5|2
booking|"3.0"|2011-01-27|5|2
booking|"3.0"|2011-01-28|4|2
booking|"3.0"|2011-01-28|5|2
booking|"3.0"|2011-01-29|4|1
booking|"3.0"|2011-01-29|5|1
booking|"3.0"|2011-01-30|5|3
booking|"3.0"|2011-02-01|3|1
booking|"3.0"|2011-02-01|5|2
booking|"3.0"|2011-02-02|4|1
booking|"3.0"|2011-02-02|5|1
booking|"2.6.1"|2011-02-03|4|1
booking|"3.0"|2011-02-03|4|1
booking|"3.0"|2011-02-04|4|1
booking|"3.0"|2011-02-04|5|1
booking|"3.0"|2011-02-05|5|1
booking|"3.0"|2011-02-06|4|2
booking|"3.0"|2011-02-06|5|1
booking|"3.0"|2011-02-07|5|1
booking|"3.0"|2011-02-08|1|1
booking|"3.0"|2011-02-08|5|4
booking|"3.0"|2011-02-09|1|1
booking|"3.0"|2011-02-09|4|1
booking|"3.0"|2011-02-09|5|1
booking|"3.0"|2011-02-10|1|1
booking|"3.0"|2011-02-10|2|1
booking|"3.0"|2011-02-10|4|1
booking|"3.0"|2011-02-10|5|1
booking|"3.0"|2011-02-11|4|1
booking|"3.0"|2011-02-11|5|1
booking|"3.0"|2011-02-12|3|1
booking|"3.0"|2011-02-12|5|2
booking|"3.0"|2011-02-13|5|2
booking|"3.0"|2011-02-15|5|2
booking|"3.0"|2011-02-16|5|1
booking|"3.0"|2011-02-17|4|2
booking|"3.0"|2011-02-17|5|1
booking|"3.0"|2011-02-18|5|1
booking|"3.0"|2011-02-19|5|3
booking|"3.0"|2011-02-20|5|1
booking|"2.6.1"|2011-02-21|5|1
booking|"3.0"|2011-02-22|5|2
booking|"3.0"|2011-02-23|5|2
booking|"3.0"|2011-02-24|4|1
booking|"3.0"|2011-02-24|5|1
booking|"3.0"|2011-02-25|5|2
booking|"3.1"|2011-02-25|4|2
booking|"3.1"|2011-02-25|5|1
booking|"3.1"|2011-02-26|4|2
booking|"3.1"|2011-02-26|5|1
booking|"3.1"|2011-02-27|4|2
booking|"3.1"|2011-02-27|5|2
booking|"3.0"|2011-02-28|5|1
booking|"3.1"|2011-02-28|5|1
booking|"3.1"|2011-03-01|1|1
booking|"3.1"|2011-03-01|4|2
booking|"3.1"|2011-03-01|5|3
booking|"3.0"|2011-03-02|5|1
booking|"3.1"|2011-03-02|1|1
booking|"3.1"|2011-03-02|4|3
booking|"3.1"|2011-03-02|5|3
booking|"3.1"|2011-03-03|4|1
booking|"3.1"|2011-03-03|5|2
booking|"3.1"|2011-03-05|3|1
booking|"3.1"|2011-03-05|4|1
booking|"3.1"|2011-03-05|5|3
booking|"3.1"|2011-03-06|4|2
booking|"3.1"|2011-03-06|5|3
booking|"3.1"|2011-03-07|1|1
booking|"3.1"|2011-03-07|4|3
booking|"3.1"|2011-03-07|5|6
booking|"3.1"|2011-03-08|4|2
booking|"3.1"|2011-03-08|5|3
booking|"2.6.1"|2011-03-09|5|1
booking|"3.1"|2011-03-09|4|4
booking|"3.1"|2011-03-09|5|5
booking|"3.1"|2011-03-10|3|1
booking|"3.1"|2011-03-10|5|6
booking|"3.1"|2011-03-11|5|2
booking|"3.1"|2011-03-12|4|1
booking|"3.1"|2011-03-12|5|1
booking|"3.0"|2011-03-13|3|1
booking|"3.1"|2011-03-13|4|1
booking|"3.1"|2011-03-13|5|3
booking|"3.1"|2011-03-14|5|5
booking|"3.1"|2011-03-17|5|4
booking|"2.6.1"|2011-03-18|5|1
booking|"3.1"|2011-03-18|3|1
booking|"3.1"|2011-03-18|4|2
booking|"3.1"|2011-03-18|5|4
booking|"3.1"|2011-03-19|5|4
booking|"3.1"|2011-03-20|1|1
booking|"3.1"|2011-03-20|4|2
booking|"3.1"|2011-03-20|5|1
booking|"3.1"|2011-03-21|5|1
booking|"3.1"|2011-03-22|3|1
booking|"3.1"|2011-03-22|5|3
booking|"3.1"|2011-03-23|5|5
booking|"3.1"|2011-03-24|5|1
booking|"3.1"|2011-03-25|5|2
booking|"3.0"|2011-03-26|5|1
booking|"3.1"|2011-03-26|5|1
booking|"3.1"|2011-03-28|4|1
booking|"3.1"|2011-03-28|5|1
booking|"3.1"|2011-03-29|5|3
booking|"3.1"|2011-03-30|3|1
booking|"3.1"|2011-03-30|5|3
booking|"3.1"|2011-03-31|5|3
booking|"3.1"|2011-04-01|3|1
booking|"3.1"|2011-04-01|5|2
booking|"3.1"|2011-04-02|4|1
booking|"3.1"|2011-04-02|5|4
booking|"3.1"|2011-04-03|1|1
booking|"3.1"|2011-04-03|4|1
booking|"3.1"|2011-04-04|5|3
booking|"3.1"|2011-04-05|5|5
booking|"2.5"|2011-04-06|5|1
booking|"3.1"|2011-04-06|4|1
booking|"3.1"|2011-04-06|5|4
booking|"3.1"|2011-04-07|5|5
booking|"3.1"|2011-04-08|5|6
booking|"3.1"|2011-04-09|5|2
booking|"3.1"|2011-04-10|4|2
booking|"3.1"|2011-04-10|5|2
booking|"3.1"|2011-04-11|5|4
booking|"3.1"|2011-04-12|4|2
booking|"3.1"|2011-04-12|5|3
booking|"3.1"|2011-04-13|4|1
booking|"3.1"|2011-04-13|5|2
booking|"3.1"|2011-04-14|5|2
booking|"3.1"|2011-04-15|4|1
booking|"3.1"|2011-04-15|5|2
booking|"3.1"|2011-04-16|5|6
booking|"3.1"|2011-04-17|5|3
booking|"3.1"|2011-04-18|4|1
booking|"3.1"|2011-04-19|1|1
booking|"3.1"|2011-04-19|4|1
booking|"3.1"|2011-04-19|5|3
booking|"3.2"|2011-04-19|4|1
booking|"3.2"|2011-04-19|5|1
booking|"3.1"|2011-04-20|4|1
booking|"3.2"|2011-04-20|5|4
booking|"3.1"|2011-04-21|5|1
booking|"3.2"|2011-04-21|5|4
booking|"3.1"|2011-04-22|5|1
booking|"3.2"|2011-04-22|4|2
booking|"3.2"|2011-04-22|5|2
booking|"3.2"|2011-04-23|5|2
booking|"3.2"|2011-04-24|5|6
booking|"3.2"|2011-04-25|4|1
booking|"3.2"|2011-04-25|5|3
booking|"3.2"|2011-04-26|4|1
booking|"3.2"|2011-04-26|5|2
booking|"3.2"|2011-04-27|5|2
booking|"3.2"|2011-04-28|5|4
booking|"3.2"|2011-04-29|5|1
booking|"3.2"|2011-04-30|1|1
booking|"3.2"|2011-04-30|2|1
booking|"3.2"|2011-04-30|4|2
booking|"3.2"|2011-04-30|5|2
booking|"3.2"|2011-05-01|4|1
booking|"3.2"|2011-05-01|5|5
booking|"3.2"|2011-05-03|4|1
booking|"3.2"|2011-05-03|5|3
booking|"3.1"|2011-05-04|5|1
booking|"3.2"|2011-05-04|5|2
booking|"3.2"|2011-05-05|5|2
booking|"3.2"|2011-05-06|3|1
booking|"3.2"|2011-05-06|5|2
booking|"2.6.1"|2011-05-07|5|1
booking|"3.2"|2011-05-07|4|1
booking|"3.2"|2011-05-07|5|1
booking|"3.2"|2011-05-08|5|5
booking|"3.0"|2011-05-09|5|1
booking|"3.2"|2011-05-10|5|2
booking|"3.2"|2011-05-11|5|3
booking|"3.2"|2011-05-12|5|3
booking|"3.2"|2011-05-13|3|1
booking|"3.2"|2011-05-13|5|4
booking|"3.1"|2011-05-14|5|1
booking|"3.2"|2011-05-14|5|7
booking|"3.1"|2011-05-15|1|1
booking|"3.1"|2011-05-15|5|1
booking|"3.2"|2011-05-15|3|1
booking|"3.2"|2011-05-15|5|3
booking|"3.2"|2011-05-16|5|6
booking|"3.2"|2011-05-17|5|3
booking|"3.2"|2011-05-18|4|1
booking|"3.2"|2011-05-18|5|1
booking|"3.2"|2011-05-19|5|1
booking|"3.2"|2011-05-20|4|1
booking|"3.2"|2011-05-20|5|2
booking|"3.2"|2011-05-21|4|3
booking|"3.2"|2011-05-21|5|1
booking|"3.2"|2011-05-22|5|5
booking|"2.5"|2011-05-23|5|1
booking|"3.2"|2011-05-23|4|1
booking|"3.2"|2011-05-23|5|2
booking|"3.2"|2011-05-24|4|1
booking|"3.2"|2011-05-24|5|2
booking|"3.2"|2011-05-25|5|1
booking|"2.5"|2011-05-26|5|1
booking|"3.2"|2011-05-26|5|4
booking|"3.2"|2011-05-27|5|3
booking|"3.2"|2011-05-28|2|1
booking|"3.2"|2011-05-28|5|1
booking|"2.6.1"|2011-05-29|5|1
booking|"3.2"|2011-05-29|5|5
booking|"2.6.1"|2011-05-30|1|1
booking|"3.2"|2011-05-30|5|5
booking|"3.2"|2011-05-31|4|2
booking|"3.2"|2011-05-31|5|5
booking|"3.2"|2011-06-01|5|7
booking|"2.5"|2011-06-02|5|1
booking|"3.2"|2011-06-02|5|4
booking|"3.1"|2011-06-03|5|1
booking|"3.2"|2011-06-03|5|4
booking|"3.1"|2011-06-04|5|1
booking|"3.2"|2011-06-04|5|4
booking|"3.1"|2011-06-05|3|1
booking|"3.2"|2011-06-05|5|2
booking|"3.2"|2011-06-06|5|3
booking|"2.6.1"|2011-06-07|5|1
booking|"3.1"|2011-06-07|5|1
booking|"3.2"|2011-06-07|5|6
booking|"3.2"|2011-06-08|5|3
booking|"3.0"|2011-06-09|5|1
booking|"3.2"|2011-06-09|4|1
booking|"3.2"|2011-06-09|5|2
booking|"3.2"|2011-06-10|5|3
booking|"3.2"|2011-06-11|1|1
booking|"3.2"|2011-06-11|5|3
booking|"3.1"|2011-06-12|4|1
booking|"3.2"|2011-06-12|4|1
booking|"3.2"|2011-06-12|5|5
booking|"3.2"|2011-06-13|5|2
booking|"3.2"|2011-06-14|1|1
booking|"3.2"|2011-06-14|5|4
booking|"3.2"|2011-06-15|4|2
booking|"3.2"|2011-06-15|5|5
booking|"3.2"|2011-06-16|1|1
booking|"3.2"|2011-06-16|5|2
booking|"3.1"|2011-06-17|4|1
booking|"3.2"|2011-06-17|5|3
booking|"3.1"|2011-06-18|5|1
booking|"3.2"|2011-06-18|3|1
booking|"3.2"|2011-06-18|5|2
booking|"3.2"|2011-06-19|5|4
booking|"3.2"|2011-06-20|4|1
booking|"3.2"|2011-06-20|5|3
booking|"3.2"|2011-06-21|2|1
booking|"3.2"|2011-06-21|4|1
booking|"3.2"|2011-06-21|5|1
booking|"3.2"|2011-06-22|5|3
booking|"2.6.1"|2011-06-23|5|1
booking|"3.2"|2011-06-23|4|1
booking|"3.2"|2011-06-23|5|1
booking|"3.2"|2011-06-24|5|3
booking|"3.2"|2011-06-25|3|1
booking|"3.2"|2011-06-25|4|1
booking|"3.2"|2011-06-25|5|3
booking|"3.2"|2011-06-26|4|1
booking|"3.2"|2011-06-26|5|3
booking|"3.1"|2011-06-27|5|1
booking|"3.2"|2011-06-27|4|1
booking|"3.2"|2011-06-27|5|2
booking|"3.2"|2011-06-28|5|5
booking|"3.2"|2011-06-29|4|2
booking|"3.2"|2011-06-29|5|5
booking|"3.3"|2011-06-29|5|2
booking|"3.2"|2011-06-30|5|1
booking|"3.3"|2011-07-01|4|1
booking|"3.3"|2011-07-01|5|1
booking|"3.2"|2011-07-02|4|1
booking|"3.2"|2011-07-02|5|1
booking|"3.3"|2011-07-02|1|1
booking|"3.3"|2011-07-02|5|9
booking|"3.2"|2011-07-03|5|1
booking|"3.3"|2011-07-03|4|2
booking|"3.3"|2011-07-03|5|5
booking|"3.2"|2011-07-04|5|2
booking|"3.3"|2011-07-04|2|1
booking|"3.3"|2011-07-04|4|1
booking|"3.3"|2011-07-04|5|5
booking|"3.3"|2011-07-05|5|5
booking|"3.2"|2011-07-06|5|1
booking|"3.3"|2011-07-06|4|1
booking|"3.3"|2011-07-06|5|5
booking|"3.2"|2011-07-07|5|1
booking|"3.3"|2011-07-07|4|2
booking|"3.3"|2011-07-07|5|5
booking|"3.2"|2011-07-08|5|1
booking|"3.3"|2011-07-08|5|4
booking|"3.3"|2011-07-09|4|2
booking|"3.3"|2011-07-09|5|3
booking|"3.1"|2011-07-10|5|1
booking|"3.2"|2011-07-10|1|1
booking|"3.3"|2011-07-10|4|2
booking|"3.3"|2011-07-10|5|4
booking|"3.1"|2011-07-11|5|1
booking|"3.3"|2011-07-11|4|1
booking|"3.3"|2011-07-11|5|6
booking|"2.4.1"|2011-07-12|5|1
booking|"3.3"|2011-07-12|4|1
booking|"3.3"|2011-07-12|5|5
booking|"3.3"|2011-07-13|4|1
booking|"3.3"|2011-07-13|5|5
booking|"3.3"|2011-07-14|4|1
booking|"3.3"|2011-07-14|5|3
booking|"3.3"|2011-07-15|5|5
booking|"3.2"|2011-07-16|5|1
booking|"3.3"|2011-07-16|4|1
booking|"3.3"|2011-07-16|5|5
booking|"3.1"|2011-07-17|4|1
booking|"3.2"|2011-07-17|5|1
booking|"3.3"|2011-07-17|1|1
booking|"3.3"|2011-07-17|3|1
booking|"3.3"|2011-07-17|5|4
booking|"3.3"|2011-07-19|2|1
booking|"3.3"|2011-07-19|4|2
booking|"3.3"|2011-07-19|5|6
booking|"3.2"|2011-07-20|5|1
booking|"3.3"|2011-07-20|4|2
booking|"3.3"|2011-07-20|5|6
booking|"3.3"|2011-07-21|4|1
booking|"3.3"|2011-07-21|5|2
booking|"3.3"|2011-07-22|4|1
booking|"3.3"|2011-07-22|5|7
booking|"3.3"|2011-07-23|5|5
booking|"3.3"|2011-07-24|5|8
booking|"3.3"|2011-07-25|5|2
booking|"3.3"|2011-07-26|1|1
booking|"3.3"|2011-07-26|4|1
booking|"3.3"|2011-07-26|5|2
booking|"3.3"|2011-07-27|5|3
booking|"3.3"|2011-07-28|4|2
booking|"3.3"|2011-07-28|5|2
booking|"3.2"|2011-07-29|5|1
booking|"3.3"|2011-07-29|3|1
booking|"3.3"|2011-07-29|5|1
booking|"3.3"|2011-07-30|5|4
booking|"3.3"|2011-07-31|5|1
booking|"3.3"|2011-08-01|3|1
booking|"3.3"|2011-08-01|4|1
booking|"3.3"|2011-08-01|5|3
booking|"3.2"|2011-08-02|5|1
booking|"3.3"|2011-08-02|4|1
booking|"3.3"|2011-08-02|5|3
booking|"3.3"|2011-08-03|4|2
booking|"3.3"|2011-08-03|5|4
booking|"3.3"|2011-08-04|4|1
booking|"3.3"|2011-08-04|5|5
booking|"3.3"|2011-08-05|5|2
booking|"3.2"|2011-08-06|5|1
booking|"3.3"|2011-08-06|5|3
booking|"3.0"|2011-08-07|5|1
booking|"3.3"|2011-08-08|3|1
booking|"3.3"|2011-08-08|5|2
booking|"3.3"|2011-08-09|2|1
booking|"3.3"|2011-08-09|5|3
booking|"2.5"|2011-08-10|5|1
booking|"3.2"|2011-08-10|5|1
booking|"3.3"|2011-08-10|5|2
booking|"2.4.1"|2011-08-11|4|1
booking|"2.5"|2011-08-12|5|1
booking|"3.2"|2011-08-12|5|2
booking|"3.3"|2011-08-12|5|1
booking|"3.3"|2011-08-13|1|1
booking|"3.3"|2011-08-13|4|1
booking|"3.2"|2011-08-14|5|3
booking|"3.3"|2011-08-14|4|1
booking|"2.5"|2011-08-15|5|1
booking|"3.1"|2011-08-15|5|2
booking|"3.2"|2011-08-15|5|1
booking|"3.3"|2011-08-15|5|4
booking|"3.2"|2011-08-16|2|1
booking|"3.3"|2011-08-16|5|2
booking|"2.2"|2011-08-17|5|1
booking|"2.1"|2011-08-18|5|1
booking|"2.4"|2011-08-18|5|1
booking|"3.3"|2011-08-18|4|2
booking|"3.3"|2011-08-18|5|2
booking|"3.3"|2011-08-19|3|1
booking|"3.3"|2011-08-19|4|1
booking|"3.3"|2011-08-19|5|1
booking|"3.3"|2011-08-20|1|1
booking|"3.3"|2011-08-20|3|1
booking|"3.3"|2011-08-20|4|3
booking|"3.3"|2011-08-20|5|3
booking|"3.3"|2011-08-21|2|1
booking|"3.3"|2011-08-21|3|1
booking|"3.3"|2011-08-21|4|2
booking|"3.3"|2011-08-21|5|2
booking|"3.3"|2011-08-22|4|1
booking|"3.3"|2011-08-22|5|3
booking|"3.3"|2011-08-23|3|2
booking|"3.3"|2011-08-23|4|1
booking|"3.3"|2011-08-23|5|6
booking|"3.3"|2011-08-24|4|1
booking|"3.3"|2011-08-24|5|1
booking|"3.3"|2011-08-25|5|4
booking|"3.3"|2011-08-26|3|1
booking|"3.3"|2011-08-26|5|4
booking|"3.3"|2011-08-27|4|1
booking|"3.3"|2011-08-27|5|7
booking|"3.3"|2011-08-28|3|1
booking|"3.3"|2011-08-28|4|2
booking|"3.3"|2011-08-28|5|7
booking|"3.3"|2011-08-29|5|5
booking|"3.3"|2011-08-30|5|1
booking|"3.3"|2011-08-31|5|3
booking|"3.3"|2011-09-01|5|2
booking|"3.3"|2011-09-02|3|1
booking|"3.3"|2011-09-02|5|7
booking|"3.3"|2011-09-03|5|4
booking|"3.3"|2011-09-04|4|1
booking|"3.3"|2011-09-04|5|1
booking|"3.2"|2011-09-05|5|1
booking|"3.3"|2011-09-05|5|3
booking|"4.0"|2011-09-05|2|2
booking|"4.0"|2011-09-05|4|2
booking|"4.0"|2011-09-05|5|1
booking|"4.0"|2011-09-06|5|6
booking|"3.3"|2011-09-07|5|1
booking|"4.0"|2011-09-07|4|1
booking|"4.0"|2011-09-07|5|2
booking|"4.0"|2011-09-08|4|1
booking|"4.0"|2011-09-08|5|2
booking|"3.3"|2011-09-10|5|1
booking|"4.0"|2011-09-10|5|2
booking|"2.5"|2011-09-11|5|1
booking|"4.0"|2011-09-11|5|2
booking|"3.3"|2011-09-12|3|1
booking|"4.0"|2011-09-12|4|1
booking|"4.0"|2011-09-12|5|4
booking|"4.0"|2011-09-13|2|1
booking|"4.0"|2011-09-13|4|1
booking|"4.0"|2011-09-13|5|2
booking|"4.0"|2011-09-14|5|5
booking|"3.3"|2011-09-15|3|1
booking|"3.3"|2011-09-15|5|1
booking|"4.0"|2011-09-15|4|1
booking|"4.0"|2011-09-15|5|5
booking|"3.3"|2011-09-16|5|1
booking|"4.0"|2011-09-16|5|2
booking|"4.0"|2011-09-17|4|1
booking|"4.0"|2011-09-17|5|1
booking|"3.3"|2011-09-18|5|1
booking|"4.0"|2011-09-18|5|1
booking|"4.0"|2011-09-19|4|1
booking|"4.0"|2011-09-19|5|3
booking|"3.3"|2011-09-20|5|1
booking|"4.0"|2011-09-20|5|4
booking|"4.0"|2011-09-21|3|1
booking|"3.1"|2011-09-22|3|1
booking|"4.0"|2011-09-22|5|2
booking|"4.0"|2011-09-23|5|2
booking|"4.0"|2011-09-24|5|3
booking|"4.0"|2011-09-25|3|1
booking|"4.0"|2011-09-25|4|1
booking|"4.0"|2011-09-25|5|1
booking|"4.0"|2011-09-26|5|2
booking|"3.2"|2011-09-27|5|1
booking|"4.0"|2011-09-27|5|2
booking|"4.0"|2011-09-28|5|2
booking|"3.1"|2011-09-29|5|1
booking|"4.0"|2011-09-29|5|1
booking|"2.5"|2011-09-30|4|1
booking|"3.3"|2011-09-30|5|1
